index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.002,25.1546,Town6,env6,1,cow,20.0496,animal,1
2,1,1,1.002,25.1546,Town6,env6,2,taylor swift,3.2457,face,1
3,1,1,1.002,25.1546,Town6,env6,3,?,1.8553,tool,0
4,1,2,26.2025,22.0012,Town2,env2,1,portman,19.3762,face,0
5,1,2,26.2025,22.0012,Town2,env2,2,saw,1.1595,tool,0
6,1,2,26.2025,22.0012,Town2,env2,3,lemons,1.4635,fruitveg,0
7,1,3,48.2499,9.262,Town9,env9,1,katy perry,5.7652,fruitveg,0
8,1,3,48.2499,9.262,Town9,env9,2,?,2.7346,face,0
9,1,3,48.2499,9.262,Town9,env9,3,?,0.7604,tool,0
10,1,4,57.5582,20.7018,Town11,env11,1,Johnny Depp,15.037,face,1
11,1,4,57.5582,20.7018,Town11,env11,2,?,5.0542,fruitveg,0
12,1,4,57.5582,20.7018,Town11,env11,3,?,0.6087,tool,0
13,1,5,78.3063,7.6324,Town12,env12,1,Zebra,5.5682,face,0
14,1,5,78.3063,7.6324,Town12,env12,2,?,1.4797,fruitveg,0
15,1,5,78.3063,7.6324,Town12,env12,3,?,0.5828,tool,0
16,1,6,85.9854,11.8424,Town4,env4,1,?,10.7132,tool,0
17,1,6,85.9854,11.8424,Town4,env4,2,?,0.5836,animal,0
18,1,6,85.9854,11.8424,Town4,env4,3,?,0.5436,face,0
19,1,7,97.8741,12.6046,Town1,env1,1,Beyonce,7.4009,animal,0
20,1,7,97.8741,12.6046,Town1,env1,2,?,4.8262,face,0
21,1,7,97.8741,12.6046,Town1,env1,3,?,0.3756,fruitveg,0
22,1,8,110.5252,18.8509,Town5,env5,1,?,18.0009,face,0
23,1,8,110.5252,18.8509,Town5,env5,2,?,0.4316,animal,0
24,1,8,110.5252,18.8509,Town5,env5,3,?,0.4166,fruitveg,0
25,1,9,129.4226,14.5097,Town10,env10,1,?,13.3655,animal,0
26,1,9,129.4226,14.5097,Town10,env10,2,?,0.5757,face,0
27,1,9,129.4226,14.5097,Town10,env10,3,?,0.5667,fruitveg,0
28,1,10,143.9797,9.7399,Town3,env3,1,?,8.7461,animal,0
29,1,10,143.9797,9.7399,Town3,env3,2,?,0.503,face,0
30,1,10,143.9797,9.7399,Town3,env3,3,?,0.489,tool,0
31,1,11,153.7669,9.8324,Town8,env8,1,?,8.7365,fruitveg,0
32,1,11,153.7669,9.8324,Town8,env8,2,?,0.5273,animal,0
33,1,11,153.7669,9.8324,Town8,env8,3,?,0.5666,face,0
34,1,12,163.6459,14.3366,Town7,env7,1,?,12.6872,tool ,0
35,1,12,163.6459,14.3366,Town7,env7,2,?,0.8315,animal,0
36,1,12,163.6459,14.3366,Town7,env7,3,?,0.816,face,0
37,2,1,1.0019,9.9765,Town5,env5,1,cumberbatch,6.7597,face,1
38,2,1,1.0019,9.9765,Town5,env5,2,watermelon,1.5815,fruitveg,1
39,2,1,1.0019,9.9765,Town5,env5,3,flamingo,1.6314,animal,1
40,2,2,11.0346,8.3994,Town12,env12,1,new girl,4.5437,face,1
41,2,2,11.0346,8.3994,Town12,env12,2,stapler,3.0947,tool,1
42,2,2,11.0346,8.3994,Town12,env12,3,apple,0.7591,fruitveg,1
43,2,3,19.49,9.1608,Town10,env10,1,duck,4.5206,animal,1
44,2,3,19.49,9.1608,Town10,env10,2,grapes,1.8943,fruitveg,1
45,2,3,19.49,9.1608,Town10,env10,3,katy perry,2.7441,face,1
46,2,4,28.7079,20.0152,Town9,env9,1,wrench,3.4215,tool,1
47,2,4,28.7079,20.0152,Town9,env9,2,pual mccartney,2.8404,face,1
48,2,4,28.7079,20.0152,Town9,env9,3,?,13.7515,fruitveg,0
49,2,5,48.7794,19.8419,Town4,env4,1,?,18.456,tool,0
50,2,5,48.7794,19.8419,Town4,env4,2,?,0.616,animal,0
51,2,5,48.7794,19.8419,Town4,env4,3,?,0.768,face,0
52,2,6,68.6769,12.9027,Town8,env8,1,queen bee,7.3423,face,1
53,2,6,68.6769,12.9027,Town8,env8,2,puppy,2.3928,animal,1
54,2,6,68.6769,12.9027,Town8,env8,3,lemons,3.1659,fruitveg,1
55,2,7,81.6351,11.0901,Town11,env11,1,?,9.9294,tool,0
56,2,7,81.6351,11.0901,Town11,env11,2,?,0.5669,face,0
57,2,7,81.6351,11.0901,Town11,env11,3,?,0.5918,fruitveg,0
58,2,8,92.7803,21.8339,Town6,env6,1,taylor swift,5.2869,face,1
59,2,8,92.7803,21.8339,Town6,env6,2,cow,3.8322,animal,1
60,2,8,92.7803,21.8339,Town6,env6,3,measure,12.713,tool,1
61,2,9,114.6698,38.9239,Town7,env7,1,electric drill,6.5532,tool,1
62,2,9,114.6698,38.9239,Town7,env7,2,big bang theory person,2.9274,face,1
63,2,9,114.6698,38.9239,Town7,env7,3,?,29.4417,animal,0
64,2,10,153.6503,16.5399,Town3,env3,1,?,15.1555,animal,0
65,2,10,153.6503,16.5399,Town3,env3,2,?,0.6954,face,0
66,2,10,153.6503,16.5399,Town3,env3,3,?,0.6871,tool,0
67,2,11,170.2466,25.6323,Town1,env1,1,?,24.2232,animal,0
68,2,11,170.2466,25.6323,Town1,env1,2,?,0.9124,face,0
69,2,11,170.2466,25.6323,Town1,env1,3,?,0.4949,fruitveg,0
70,2,12,195.9352,8.5108,Town2,env2,1,depp,7.1343,face,0
71,2,12,195.9352,8.5108,Town2,env2,2,?,0.7912,tool,0
72,2,12,195.9352,8.5108,Town2,env2,3,?,0.5835,fruitveg,0
73,3,1,1.0016,14.0141,Town6,env6,1,t swizzle,11.0445,face,1
74,3,1,1.0016,14.0141,Town6,env6,2,cow,1.8387,animal,1
75,3,1,1.0016,14.0141,Town6,env6,3,measure,1.1269,tool,1
76,3,2,15.0627,5.0809,Town8,env8,1,beyonce,3.04,face,1
77,3,2,15.0627,5.0809,Town8,env8,2,puppy,1.2565,animal,1
78,3,2,15.0627,5.0809,Town8,env8,3,lemons,0.7825,fruitveg,1
79,3,3,20.1898,9.0905,Town2,env2,1,zuckerberg,5.482,face,1
80,3,3,20.1898,9.0905,Town2,env2,2,cucumber,1.9432,fruitveg,1
81,3,3,20.1898,9.0905,Town2,env2,3,scissors,1.6634,tool,1
82,3,4,29.327,18.481,Town11,env11,1,johnny depp,3.8244,face,1
83,3,4,29.327,18.481,Town11,env11,2,hammer,3.0799,tool,1
84,3,4,29.327,18.481,Town11,env11,3,carrot,11.5748,fruitveg,1
85,3,5,47.8554,6.3285,Town10,env10,1,grapes,3.0474,fruitveg,1
86,3,5,47.8554,6.3285,Town10,env10,2,duck,1.2319,animal,1
87,3,5,47.8554,6.3285,Town10,env10,3,katy perry,2.0473,face,1
88,3,6,54.2302,16.933,Town9,env9,1,paul mccartney,4.3768,face,1
89,3,6,54.2302,16.933,Town9,env9,2,lettuce,11.532,fruitveg,0
90,3,6,54.2302,16.933,Town9,env9,3,wrench,1.0223,tool,1
91,3,7,71.2109,18.5255,Town4,env4,1,natalie portman,4.8085,face,1
92,3,7,71.2109,18.5255,Town4,env4,2,saw,6.8151,tool,1
