index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0013,156.0544,Town2,env2,1,Mark Zuckerburg,30.1166,face,1
2,1,1,1.0013,156.0544,Town2,env2,2,Measuring Tape,104.2386,tool,0
3,1,1,1.0013,156.0544,Town2,env2,3,?,21.6953,fruitveg,0
4,1,2,157.0998,81.2179,Town8,env8,1,Beyonce,13.8908,face,1
5,1,2,157.0998,81.2179,Town8,env8,2,Dog,65.8217,animal,1
6,1,2,157.0998,81.2179,Town8,env8,3,?,1.5035,fruitveg,0
7,1,3,238.3613,120.0766,Town9,env9,1,Sheldon Cooper,114.2118,face,0
8,1,3,238.3613,120.0766,Town9,env9,2,Power Drill,3.3503,tool,0
9,1,3,238.3613,120.0766,Town9,env9,3,Giraffe,2.5127,fruitveg,0
10,1,4,358.4814,160.9661,Town7,env7,1,Paul McCartney,104.8434,face,0
11,1,4,358.4814,160.9661,Town7,env7,2,?,55.5698,animal,0
12,1,4,358.4814,160.9661,Town7,env7,3,?,0.5511,tool,0
13,1,5,519.491,27.0653,Town10,env10,1,Blueberries,13.1208,fruitveg,1
14,1,5,519.491,27.0653,Town10,env10,2,Duck,1.1432,animal,0
15,1,5,519.491,27.0653,Town10,env10,3,Blue-eyed girl (don't remember name),12.7996,face,1
16,1,6,546.6001,65.487,Town4,env4,1,Taylor Swift,32.333,face,0
17,1,6,546.6001,65.487,Town4,env4,2,Screwdriver,31.2161,tool,0
18,1,6,546.6001,65.487,Town4,env4,3,?,1.9361,animal,0
19,1,7,612.1307,42.3028,Town6,env6,1,Natalie Portman,38.9014,face,0
20,1,7,612.1307,42.3028,Town6,env6,2,?,2.8544,tool,0
21,1,7,612.1307,42.3028,Town6,env6,3,?,0.5449,animal,0
22,1,8,654.4784,17.3477,Town12,env12,1,Zoey Deschenel,12.9477,face,1
23,1,8,654.4784,17.3477,Town12,env12,2,Apple,2.9672,fruitveg,1
24,1,8,654.4784,17.3477,Town12,env12,3,Stapler,1.4308,tool,1
25,1,9,671.8698,47.8455,Town3,env3,1,Emma Watson,43.398,face,1
26,1,9,671.8698,47.8455,Town3,env3,2,?,2.9103,animal,0
27,1,9,671.8698,47.8455,Town3,env3,3,?,1.5354,tool,0
28,1,10,719.7614,45.9288,Town1,env1,1,Benedict Cumberlach,13.3505,face,0
29,1,10,719.7614,45.9288,Town1,env1,2,?,31.7623,animal,0
30,1,10,719.7614,45.9288,Town1,env1,3,?,0.8139,fruitveg,0
31,1,11,765.7342,11.4996,Town11,env11,1,Johnny Depp,5.5003,face,1
32,1,11,765.7342,11.4996,Town11,env11,2,Carrots,2.4466,fruitveg,1
33,1,11,765.7342,11.4996,Town11,env11,3,Hammer,3.5511,tool,1
34,1,12,777.2773,27.2144,Town5,env5,1,?,26.0607,face,0
35,1,12,777.2773,27.2144,Town5,env5,2,?,0.4952,animal,0
36,1,12,777.2773,27.2144,Town5,env5,3,?,0.6567,fruitveg,0
37,2,1,1.0012,14.9444,Town5,env5,1,Benedict Cumberlach,9.894,face,1
38,2,1,1.0012,14.9444,Town5,env5,2,Ostrich,2.0781,animal,1
39,2,1,1.0012,14.9444,Town5,env5,3,Watermelon,2.9684,fruitveg,1
40,2,2,15.9922,9.3692,Town7,env7,1,Sheldon,3.8164,face,1
41,2,2,15.9922,9.3692,Town7,env7,2,Power Drill,1.8948,tool,1
42,2,2,15.9922,9.3692,Town7,env7,3,Giraffe,3.6562,animal,1
43,2,3,25.4082,19.7458,Town3,env3,1,Emma Watson,7.6284,face,1
44,2,3,25.4082,19.7458,Town3,env3,2,Screwdriver,3.1429,tool,1
45,2,3,25.4082,19.7458,Town3,env3,3,Bear,8.9727,animal,1
46,2,4,45.2015,16.3826,Town9,env9,1,Paul McCartney,6.3922,face,1
47,2,4,45.2015,16.3826,Town9,env9,2,Wrench,7.3079,tool,1
48,2,4,45.2015,16.3826,Town9,env9,3,Bananas,2.6808,fruitveg,1
49,2,5,61.6307,23.0506,Town11,env11,1,Johnny Depp,12.9118,face,1
50,2,5,61.6307,23.0506,Town11,env11,2,Hammer,1.9509,tool,1
51,2,5,61.6307,23.0506,Town11,env11,3,Carrots,8.1862,fruitveg,1
52,2,6,84.7283,15.1296,Town4,env4,1,Natalie Portman,8.0401,face,1
53,2,6,84.7283,15.1296,Town4,env4,2,Saw,1.5836,tool,1
54,2,6,84.7283,15.1296,Town4,env4,3,Crocodile,5.5041,animal,1
55,2,7,99.9048,20.6382,Town2,env2,1,Mark Zuckerburg,9.5895,face,1
56,2,7,99.9048,20.6382,Town2,env2,2,Scissors,8.9204,tool,1
57,2,7,99.9048,20.6382,Town2,env2,3,Cucumbers,2.1265,fruitveg,1
58,2,8,120.5895,27.7898,Town10,env10,1,Blue-eyed girl with black dress (forgot name),19.6769,face,1
59,2,8,120.5895,27.7898,Town10,env10,2,Blueberries/grapes,6.9347,fruitveg,1
60,2,8,120.5895,27.7898,Town10,env10,3,Duck,1.1764,animal,1
61,2,9,148.4271,9.3279,Town8,env8,1,Beyonce,5.711,face,1
62,2,9,148.4271,9.3279,Town8,env8,2,Oranges,2.2245,fruitveg,1
63,2,9,148.4271,9.3279,Town8,env8,3,Dog,1.3905,animal,1
64,2,10,157.8019,26.4848,Town6,env6,1,Taylor Swift,20.4905,face,1
65,2,10,157.8019,26.4848,Town6,env6,2,Measuring Tape,4.7207,tool,1
66,2,10,157.8019,26.4848,Town6,env6,3,Cow,1.2718,animal,1
67,2,11,184.3333,17.0724,Town12,env12,1,Zoey Deschenel,7.3599,face,1
68,2,11,184.3333,17.0724,Town12,env12,2,Stapler,7.4239,tool,1
69,2,11,184.3333,17.0724,Town12,env12,3,Apple,2.2868,fruitveg,1
70,2,12,201.453,9.137,Town1,env1,1,George Clooney,5.2964,face,1
71,2,12,201.453,9.137,Town1,env1,2,Zebra,1.7755,animal,1
72,2,12,201.453,9.137,Town1,env1,3,Lettuce,2.0632,fruitveg,1
73,3,1,1.0013,24.0559,Town1,env1,1,George Clooney,20.2068,face,1
74,3,1,1.0013,24.0559,Town1,env1,2,Zebra,1.0621,animal,1
75,3,1,1.0013,24.0559,Town1,env1,3,Lettuce,2.7831,fruitveg,1
76,3,2,25.2274,23.7461,Town9,env9,1,Paul McCartney,5.822,face,1
77,3,2,25.2274,23.7461,Town9,env9,2,Wrench,3.0704,tool,1
78,3,2,25.2274,23.7461,Town9,env9,3,Bananas,14.8516,fruitveg,1
79,3,3,49.0183,22.6389,Town8,env8,1,Beyonce,2.6425,face,1
80,3,3,49.0183,22.6389,Town8,env8,2,Dog,4.24,animal,1
81,3,3,49.0183,22.6389,Town8,env8,3,Oranges,15.7547,fruitveg,1
82,3,4,71.7019,12.3558,Town4,env4,1,Natalie Portman,5.4677,face,1
83,3,4,71.7019,12.3558,Town4,env4,2,Crocodile,4.1184,animal,1
84,3,4,71.7019,12.3558,Town4,env4,3,Saw,2.7679,tool,1
85,3,5,84.1006,11.822,Town12,env12,1,Zoey Deschenel,6.9888,face,1
86,3,5,84.1006,11.822,Town12,env12,2,Stapler,3.3588,tool,1
87,3,5,84.1006,11.822,Town12,env12,3,Apple,1.4727,fruitveg,1
