index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
19,1,7,133.0883,5.2962,Town1,env1,1,?,3.7755,animal,0
20,1,7,133.0883,5.2962,Town1,env1,2,?,0.7445,face,0
21,1,7,133.0883,5.2962,Town1,env1,3,?,0.7743,fruitveg,0
49,2,5,77.8299,13.3205,Town1,env1,1,Zebra,6.6312,animal,1
50,2,5,77.8299,13.3205,Town1,env1,2,George Clooney,3.1687,face,1
51,2,5,77.8299,13.3205,Town1,env1,3,Lettuc,3.5187,fruitveg,1
100,3,10,104.6095,23.5669,Town1,env1,1,Guy from Ocean's 11,12.0947,face,1
101,3,10,104.6095,23.5669,Town1,env1,2,zebra,3.3842,animal,1
102,3,10,104.6095,23.5669,Town1,env1,3,lettucs,8.0861,fruitveg,1
142,4,12,126.1441,15.5932,Town1,env1,1,Guy from Ocean's 11,7.7842,face,1
143,4,12,126.1441,15.5932,Town1,env1,2,zebra,1.9026,animal,1
144,4,12,126.1441,15.5932,Town1,env1,3,lettucs,5.9045,fruitveg,1
163,5,7,62.3342,11.0483,Town1,env1,1,The guy from ocean's 11,7.3211,face,1
164,5,7,62.3342,11.0483,Town1,env1,2,zebra,1.9035,animal,1
165,5,7,62.3342,11.0483,Town1,env1,3,lettuc,1.8217,fruitveg,1
25,1,9,163.4535,13.0431,Town10,env10,1,?,10.2248,fruitveg,0
26,1,9,163.4535,13.0431,Town10,env10,2,?,1.295,animal,0
27,1,9,163.4535,13.0431,Town10,env10,3,?,1.5212,face,0
64,2,10,158.7888,11.7123,Town10,env10,1,Grapes,2.449,fruitveg,1
65,2,10,158.7888,11.7123,Town10,env10,2,Duck,2.8792,animal,1
66,2,10,158.7888,11.7123,Town10,env10,3,Katy Perry,6.3822,face,1
106,3,12,144.1863,12.1898,Town10,env10,1,grapes,4.7813,fruitveg,1
107,3,12,144.1863,12.1898,Town10,env10,2,katy perry,6.5201,face,1
108,3,12,144.1863,12.1898,Town10,env10,3,duck,0.8865,animal,1
124,4,6,57.9039,10.6815,Town10,env10,1,Duck,2.1772,animal,1
125,4,6,57.9039,10.6815,Town10,env10,2,Katy Perry,3.695,face,1
126,4,6,57.9039,10.6815,Town10,env10,3,Grapes,4.8074,fruitveg,1
151,5,3,24.981,8.3468,Town10,env10,1,duck,1.9622,animal,1
152,5,3,24.981,8.3468,Town10,env10,2,katy perry,1.8957,face,1
153,5,3,24.981,8.3468,Town10,env10,3,grapes,4.487,fruitveg,1
1,1,1,1.0018,39.0981,Town11,env11,1,?,34.6553,face,0
2,1,1,1.0018,39.0981,Town11,env11,2,?,3.4382,fruitveg,0
3,1,1,1.0018,39.0981,Town11,env11,3,?,1.0006,tool,0
58,2,8,135.6121,14.7939,Town11,env11,1,Jonny Depp,9.265,face,1
59,2,8,135.6121,14.7939,Town11,env11,2,Carrott,1.1034,fruitveg,1
60,2,8,135.6121,14.7939,Town11,env11,3,Hammer,4.4237,tool,1
82,3,4,32.0826,9.5029,Town11,env11,1,carrott,4.7965,fruitveg,1
83,3,4,32.0826,9.5029,Town11,env11,2,hammer,1.7371,tool,1
84,3,4,32.0826,9.5029,Town11,env11,3,johhny depp,2.9674,face,1
121,4,5,49.6713,8.186,Town11,env11,1,carrott,4.225,fruitveg,1
122,4,5,49.6713,8.186,Town11,env11,2,Johnny Depp,2.2961,face,1
123,4,5,49.6713,8.186,Town11,env11,3,Hammer,1.663,tool,1
172,5,10,95.3722,18.3789,Town11,env11,1,jonny depp,9.2752,face,1
173,5,10,95.3722,18.3789,Town11,env11,2,carrott,1.9177,fruitveg,1
174,5,10,95.3722,18.3789,Town11,env11,3,hammer,7.1843,tool,1
7,1,3,52.9601,12.137,Town12,env12,1,?,8.5197,face,0
8,1,3,52.9601,12.137,Town12,env12,2,?,2.5508,tool,0
9,1,3,52.9601,12.137,Town12,env12,3,?,1.0647,fruitveg,0
67,2,11,170.548,16.4207,Town12,env12,1,Zooey Dechanell,13.5876,face,1
68,2,11,170.548,16.4207,Town12,env12,2,Stapler,1.3671,tool,1
69,2,11,170.548,16.4207,Town12,env12,3,Apple,1.4643,fruitveg,1
91,3,7,72.2745,6.6777,Town12,env12,1,stapler,2.8221,tool,1
92,3,7,72.2745,6.6777,Town12,env12,2,apple,0.9032,fruitveg,1
93,3,7,72.2745,6.6777,Town12,env12,3,zooey dechannel,2.9506,face,1
139,4,11,118.5608,7.5364,Town12,env12,1,stapler,2.6557,tool,1
140,4,11,118.5608,7.5364,Town12,env12,2,apple,1.2143,fruitveg,1
141,4,11,118.5608,7.5364,Town12,env12,3,zooey dechannel,3.6646,face,1
145,5,1,1.0012,12.99,Town12,env12,1,Zooey DeChannel,9.4606,face,1
146,5,1,1.0012,12.99,Town12,env12,2,APple,1.3671,fruitveg,1
147,5,1,1.0012,12.99,Town12,env12,3,stapler,2.1583,tool,1
4,1,2,40.1464,12.7675,Town2,env2,1,?,10.7746,face,0
5,1,2,40.1464,12.7675,Town2,env2,2,?,1.1192,fruitveg,0
6,1,2,40.1464,12.7675,Town2,env2,3,?,0.8719,tool,0
40,2,2,22.3587,15.4799,Town2,env2,1,Mark Zuckerberg,5.6645,face,1
41,2,2,22.3587,15.4799,Town2,env2,2,Cucumber,4.0953,fruitveg,1
42,2,2,22.3587,15.4799,Town2,env2,3,Scisors,5.7182,tool,1
73,3,1,1.0012,15.5352,Town2,env2,1,mark zuckerbrg,6.3255,face,1
74,3,1,1.0012,15.5352,Town2,env2,2,cucumber,2.96,fruitveg,1
75,3,1,1.0012,15.5352,Town2,env2,3,scissors,6.2458,tool,1
130,4,8,89.2726,13.1684,Town2,env2,1,Mark Zuckerbeg,5.8242,face,1
131,4,8,89.2726,13.1684,Town2,env2,2,cucumber,2.7909,fruitveg,1
132,4,8,89.2726,13.1684,Town2,env2,3,sisccors,4.5514,tool,1
166,5,8,73.4278,14.723,Town2,env2,1,mark zuckerberg,4.6753,face,1
167,5,8,73.4278,14.723,Town2,env2,2,cucumber,2.3748,fruitveg,1
168,5,8,73.4278,14.723,Town2,env2,3,scissors,7.6711,tool,1
13,1,5,76.3144,35.8408,Town3,env3,1,Carrot,30.0975,face,0
14,1,5,76.3144,35.8408,Town3,env3,2,Hammer ,1.6304,animal,0
15,1,5,76.3144,35.8408,Town3,env3,3,Johnny Depp,4.111,tool,0
43,2,3,37.8852,20.6974,Town3,env3,1,Emma Watson,5.8574,face,1
44,2,3,37.8852,20.6974,Town3,env3,2,Bear,9.7031,animal,1
45,2,3,37.8852,20.6974,Town3,env3,3,Screwdriver,5.1352,tool,1
103,3,11,128.2176,15.9282,Town3,env3,1,emma watson,8.9026,face,1
104,3,11,128.2176,15.9282,Town3,env3,2,bear,0.7194,animal,1
105,3,11,128.2176,15.9282,Town3,env3,3,screwdriver,6.3043,tool,1
109,4,1,1.0018,14.0945,Town3,env3,1,Emma Watson,8.9489,face,1
110,4,1,1.0018,14.0945,Town3,env3,2,Bear,1.6641,animal,1
111,4,1,1.0018,14.0945,Town3,env3,3,Screwdriver,3.4777,tool,1
178,5,12,126.2286,9.9391,Town3,env3,1,emma watson,3.1143,face,1
179,5,12,126.2286,9.9391,Town3,env3,2,bear,3.7186,animal,1
180,5,12,126.2286,9.9391,Town3,env3,3,screwdriver,3.1044,tool,1
31,1,11,192.0759,8.2432,Town4,env4,1,?,6.6041,animal,0
32,1,11,192.0759,8.2432,Town4,env4,2,?,0.7985,tool,0
33,1,11,192.0759,8.2432,Town4,env4,3,?,0.8389,face,0
37,2,1,1.0023,21.3097,Town4,env4,1,Alligator,8.4745,animal,1
38,2,1,1.0023,21.3097,Town4,env4,2,Saw,2.1281,tool,1
39,2,1,1.0023,21.3097,Town4,env4,3,Natalie Portman,10.703,face,1
85,3,5,41.626,18.0943,Town4,env4,1,alligator,3.31,animal,1
86,3,5,41.626,18.0943,Town4,env4,2,taylor swift,7.8316,tool,0
87,3,5,41.626,18.0943,Town4,env4,3,cow,6.951,face,0
133,4,9,102.4878,10.8242,Town4,env4,1,natalie portman,7.0329,face,1
134,4,9,102.4878,10.8242,Town4,env4,2,saw,1.0238,tool,1
135,4,9,102.4878,10.8242,Town4,env4,3,alligator,2.7658,animal,1
154,5,4,33.3736,10.5053,Town4,env4,1,alligator,3.9694,animal,1
155,5,4,33.3736,10.5053,Town4,env4,2,natlie portman,3.0475,face,1
156,5,4,33.3736,10.5053,Town4,env4,3,saw,3.4866,tool,1
10,1,4,65.1432,11.1243,Town5,env5,1,?,6.5703,face,0
11,1,4,65.1432,11.1243,Town5,env5,2,?,3.3998,fruitveg,0
12,1,4,65.1432,11.1243,Town5,env5,3,?,1.1524,animal,0
46,2,4,58.6292,19.1536,Town5,env5,1,Bennedict Cumberpatch,10.977,face,1
47,2,4,58.6292,19.1536,Town5,env5,2,Watermelon,2.2149,fruitveg,1
48,2,4,58.6292,19.1536,Town5,env5,3,Flamingo,5.9597,animal,1
88,3,6,59.7622,12.4711,Town5,env5,1,benedict cumberpatch,8.3095,face,1
89,3,6,59.7622,12.4711,Town5,env5,2,watermelon,2.4478,fruitveg,1
90,3,6,59.7622,12.4711,Town5,env5,3,flamingo,1.712,animal,1
112,4,2,15.145,13.6879,Town5,env5,1,Bennidict Cumberpatch,7.0709,face,1
113,4,2,15.145,13.6879,Town5,env5,2,watermelon,4.4558,fruitveg,1
114,4,2,15.145,13.6879,Town5,env5,3,Flamingo,2.1593,animal,1
148,5,2,14.0372,10.8983,Town5,env5,1,bennidict cumberbatch,5.4246,face,1
149,5,2,14.0372,10.8983,Town5,env5,2,watermelon,3.3757,fruitveg,1
150,5,2,14.0372,10.8983,Town5,env5,3,flamingo,2.0961,animal,1
22,1,8,138.4312,24.9753,Town6,env6,1,?,23.5093,face,0
23,1,8,138.4312,24.9753,Town6,env6,2,?,0.6238,tool,0
24,1,8,138.4312,24.9753,Town6,env6,3,?,0.8404,animal,0
55,2,7,113.2482,22.3167,Town6,env6,1,zooey DeChannel,18.9399,face,0
56,2,7,113.2482,22.3167,Town6,env6,2,Stapler,1.3927,tool,0
57,2,7,113.2482,22.3167,Town6,env6,3,Apple,1.9823,animal,0
97,3,9,94.122,10.447,Town6,env6,1,cow,5.1347,animal,1
98,3,9,94.122,10.447,Town6,env6,2,taylor swift,2.2148,face,1
99,3,9,94.122,10.447,Town6,env6,3,tape measure,3.0956,tool,1
115,4,3,28.8799,7.1294,Town6,env6,1,Taylor Swift,4.2969,face,1
116,4,3,28.8799,7.1294,Town6,env6,2,Cow,0.5675,animal,1
117,4,3,28.8799,7.1294,Town6,env6,3,Tape measure,2.2631,tool,1
157,5,5,43.9243,7.9467,Town6,env6,1,taylor swift,4.426,face,1
158,5,5,43.9243,7.9467,Town6,env6,2,cow,1.1124,animal,1
159,5,5,43.9243,7.9467,Town6,env6,3,tape measure,2.4065,tool,1
34,1,12,200.3656,13.7617,Town7,env7,1,?,12.2502,face,0
35,1,12,200.3656,13.7617,Town7,env7,2,?,0.7345,animal,0
36,1,12,200.3656,13.7617,Town7,env7,3,?,0.7752,tool,0
70,2,12,187.0156,27.6807,Town7,env7,1,Big Bang guy,10.6074,face,1
71,2,12,187.0156,27.6807,Town7,env7,2,?,16.4883,animal,0
72,2,12,187.0156,27.6807,Town7,env7,3,?,0.5831,tool,0
79,3,3,22.1455,9.8959,Town7,env7,1,big bang theory guy,5.662,face,1
80,3,3,22.1455,9.8959,Town7,env7,2,drill,1.6482,tool,1
81,3,3,22.1455,9.8959,Town7,env7,3,girafe,2.5839,animal,1
118,4,4,36.056,13.5686,Town7,env7,1,Big Bang theory guy,5.6004,face,1
119,4,4,36.056,13.5686,Town7,env7,2,giraffe,3.5356,animal,1
120,4,4,36.056,13.5686,Town7,env7,3,drill,4.4308,tool,1
175,5,11,113.7968,12.3859,Town7,env7,1,the guy from the big bang theory,7.3783,face,1
176,5,11,113.7968,12.3859,Town7,env7,2,drill,3.3344,tool,1
177,5,11,113.7968,12.3859,Town7,env7,3,giraffe,1.6713,animal,1
16,1,6,112.2017,20.8397,Town8,env8,1,Watermelon,12.2069,face,0
17,1,6,112.2017,20.8397,Town8,env8,2,Benidict Cumberpatch,5.8951,animal,0
18,1,6,112.2017,20.8397,Town8,env8,3,Flamingo,2.7358,fruitveg,0
61,2,9,150.4525,8.2885,Town8,env8,1,Beyonce,5.4249,face,1
62,2,9,150.4525,8.2885,Town8,env8,2,Lemons,1.5029,fruitveg,1
63,2,9,150.4525,8.2885,Town8,env8,3,Puppy,1.359,animal,1
76,3,2,16.5774,5.527,Town8,env8,1,beyonce,2.5674,face,1
77,3,2,16.5774,5.527,Town8,env8,2,puppy,1.2542,animal,1
78,3,2,16.5774,5.527,Town8,env8,3,lemons,1.7037,fruitveg,1
136,4,10,113.359,5.1548,Town8,env8,1,beyonce,2.7682,face,1
137,4,10,113.359,5.1548,Town8,env8,2,lemons,1.1686,fruitveg,1
138,4,10,113.359,5.1548,Town8,env8,3,puppy,1.2161,animal,1
169,5,9,88.1967,7.1302,Town8,env8,1,beyonce,3.6894,face,1
170,5,9,88.1967,7.1302,Town8,env8,2,lemons,1.3282,fruitveg,1
171,5,9,88.1967,7.1302,Town8,env8,3,puppy,2.1108,animal,1
28,1,10,176.5453,15.4838,Town9,env9,1,?,13.6441,face,0
29,1,10,176.5453,15.4838,Town9,env9,2,?,1.1036,fruitveg,0
30,1,10,176.5453,15.4838,Town9,env9,3,?,0.7343,tool,0
52,2,6,91.1966,22.0049,Town9,env9,1,Paul McCartney,10.5562,face,1
53,2,6,91.1966,22.0049,Town9,env9,2,Bannana,4.4075,fruitveg,1
54,2,6,91.1966,22.0049,Town9,env9,3,Wrench,7.0394,tool,1
94,3,8,78.9932,15.0879,Town9,env9,1,paul mcCartney,9.9669,face,1
95,3,8,78.9932,15.0879,Town9,env9,2,banannas,2.9915,fruitveg,1
96,3,8,78.9932,15.0879,Town9,env9,3,wrench,2.1277,tool,1
127,4,7,68.632,20.5935,Town9,env9,1,Bannana,6.9529,fruitveg,1
128,4,7,68.632,20.5935,Town9,env9,2,Paul McCartney,10.2066,face,1
129,4,7,68.632,20.5935,Town9,env9,3,Wrench,3.4323,tool,1
160,5,6,51.9168,10.3712,Town9,env9,1,paul mcCartney,5.8253,face,1
161,5,6,51.9168,10.3712,Town9,env9,2,bannana,2.6558,fruitveg,1
162,5,6,51.9168,10.3712,Town9,env9,3,wrench,1.8883,tool,1
