index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,3,1,1.001931457,10.58299624,Town8,env8,1,beyonce,4.68317458,face,1
2,3,1,1.001931457,10.58299624,Town8,env8,2,orange,0.911586612,fruitveg,1
3,3,1,1.001931457,10.58299624,Town8,env8,3,puppy,4.984261407,animal,1
4,3,2,11.63232107,11.33285895,Town10,env10,1,katy perry,4.407333557,face,1
5,3,2,11.63232107,11.33285895,Town10,env10,2,grapesj,1.63136101,fruitveg,1
6,3,2,11.63232107,11.33285895,Town10,env10,3,duck,5.292327537,animal,1
7,3,3,23.01184185,7.457552502,Town9,env9,1,paul,4.048932583,face,1
8,3,3,23.01184185,7.457552502,Town9,env9,2,wrench,1.800256164,tool,1
9,3,3,23.01184185,7.457552502,Town9,env9,3,banana,1.606384331,fruitveg,1
10,3,4,30.51677634,10.40115718,Town5,env5,1,benedict,3.288420794,face,1
11,3,4,30.51677634,10.40115718,Town5,env5,2,screwdriver,6.887591367,animal,0
12,3,4,30.51677634,10.40115718,Town5,env5,3,,0.223209514,fruitveg,0
13,3,5,40.96430896,9.457099986,Town12,env12,1,zoey,4.856740331,face,1
14,3,5,40.96430896,9.457099986,Town12,env12,2,stapler,2.126985889,tool,1
15,3,5,40.96430896,9.457099986,Town12,env12,3,apple,2.471651452,fruitveg,1
16,3,6,50.46777676,5.803043593,Town3,env3,1,,4.96909856,tool,0
17,3,6,50.46777676,5.803043593,Town3,env3,2,,0.464140117,animal,0
18,3,6,50.46777676,5.803043593,Town3,env3,3,,0.368031783,face,0
19,3,7,56.31722347,40.32132459,Town4,env4,1,saw ,31.88555546,tool,1
20,3,7,56.31722347,40.32132459,Town4,env4,2,alligator,2.391263433,animal,1
21,3,7,56.31722347,40.32132459,Town4,env4,3,,6.042607868,face,0
22,3,8,96.68587927,10.73715941,Town6,env6,1,emma watson,9.456931871,face,0
23,3,8,96.68587927,10.73715941,Town6,env6,2,bear,0.687524326,animal,0
24,3,8,96.68587927,10.73715941,Town6,env6,3,,0.590987168,tool,0
25,3,9,107.4694308,9.186324988,Town11,env11,1,johnny depp,5.097869813,face,1
26,3,9,107.4694308,9.186324988,Town11,env11,2,hammr,2.958063538,tool,1
27,3,9,107.4694308,9.186324988,Town11,env11,3,carrot,1.128670823,fruitveg,1
28,3,10,116.7019317,3.489951471,Town1,env1,1,,2.544307572,animal,0
29,3,10,116.7019317,3.489951471,Town1,env1,2,,0.424162258,fruitveg,0
30,3,10,116.7019317,3.489951471,Town1,env1,3,,0.519510183,face,0
31,3,11,120.2386547,6.120501166,Town2,env2,1,,2.607467257,face,0
32,3,11,120.2386547,6.120501166,Town2,env2,2,,3.296158433,fruitveg,0
33,3,11,120.2386547,6.120501166,Town2,env2,3,,0.215035999,tool,0
34,3,12,126.4056452,7.736844376,Town7,env7,1,sheldon,2.83340615,face,1
35,3,12,126.4056452,7.736844376,Town7,env7,2,drill,2.367186202,tool,1
36,3,12,126.4056452,7.736844376,Town7,env7,3,giraffe,2.534353951,animal,1
