index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0018,72.5097,Town11,env11,1,Beyoncw,45.958,tool,0
2,1,1,1.0018,72.5097,Town11,env11,2,saw,19.5103,face,0
3,1,1,1.0018,72.5097,Town11,env11,3,giraffe,7.0374,fruitveg,0
4,1,2,73.5639,41.0519,Town7,env7,1,puppy,26.1447,tool ,0
5,1,2,73.5639,41.0519,Town7,env7,2,emma watson,10.4745,animal,0
6,1,2,73.5639,41.0519,Town7,env7,3,bear,4.4309,face,0
7,1,3,114.6662,29.285,Town8,env8,1,puppy,10.404,animal,1
8,1,3,114.6662,29.285,Town8,env8,2,tape measure,9.4467,face,0
9,1,3,114.6662,29.285,Town8,env8,3,taylor swift,9.4325,fruitveg,0
10,1,4,143.9999,35.0059,Town1,env1,1,mark zuckerburg,10.1747,animal,0
11,1,4,143.9999,35.0059,Town1,env1,2,screwdriver,9.2514,face,0
12,1,4,143.9999,35.0059,Town1,env1,3,crocodile,15.578,fruitveg,0
13,1,5,179.0553,37.526,Town3,env3,1,paul mccartney,7.9415,animal,0
14,1,5,179.0553,37.526,Town3,env3,2,drill,8.961,face,0
15,1,5,179.0553,37.526,Town3,env3,3,hammer,20.6218,tool,0
16,1,6,216.6302,26.8508,Town9,env9,1,jim parsons,13.6588,fruitveg,0
17,1,6,216.6302,26.8508,Town9,env9,2,drill,3.855,face,0
18,1,6,216.6302,26.8508,Town9,env9,3,flamingo,9.3353,tool,0
19,1,7,243.5303,20.9256,Town10,env10,1,johnny depp,8.2152,animal,0
20,1,7,243.5303,20.9256,Town10,env10,2,puppy,10.0709,face,0
21,1,7,243.5303,20.9256,Town10,env10,3,saw,2.6377,fruitveg,0
22,1,8,264.5054,26.635,Town6,env6,1,hammer,3.5436,tool,0
23,1,8,264.5054,26.635,Town6,env6,2,zoe deschanel,16.928,animal,0
24,1,8,264.5054,26.635,Town6,env6,3,cucumber,6.1616,face,0
25,1,9,291.1908,23.0406,Town12,env12,1,apple,2.5734,fruitveg,1
26,1,9,291.1908,23.0406,Town12,env12,2,zoe deschanel,7.2289,face,1
