index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0011,89.8503,Town6,env6,1,Katy,79.1118,face,0
2,1,1,1.0011,89.8503,Town6,env6,2,duck,9.9746,tool,0
3,1,1,1.0011,89.8503,Town6,env6,3,?,0.76,animal,0
4,1,2,90.9004,43.3384,Town1,env1,1,?,41.3046,animal,0
5,1,2,90.9004,43.3384,Town1,env1,2,?,1.3364,face,0
6,1,2,90.9004,43.3384,Town1,env1,3,?,0.6955,fruitveg,0
7,1,3,134.2866,26.4356,Town12,env12,1,?,24.7077,face,0
8,1,3,134.2866,26.4356,Town12,env12,2,?,1.1663,fruitveg,0
9,1,3,134.2866,26.4356,Town12,env12,3,?,0.5597,tool,0
10,1,4,160.7706,13.8553,Town7,env7,1,Jim,8.7681,face,1
11,1,4,160.7706,13.8553,Town7,env7,2,drill,3.4226,tool,1
12,1,4,160.7706,13.8553,Town7,env7,3,giraffe,1.6629,animal,1
13,1,5,174.6741,19.4502,Town3,env3,1,?,18.2735,animal,0
14,1,5,174.6741,19.4502,Town3,env3,2,?,0.5762,face,0
15,1,5,174.6741,19.4502,Town3,env3,3,?,0.5988,tool,0
16,1,6,194.173,16.0142,Town11,env11,1,Depp,10.8789,face,1
17,1,6,194.173,16.0142,Town11,env11,2,hammer,3.302,tool,1
18,1,6,194.173,16.0142,Town11,env11,3,carrot,1.8314,fruitveg,1
19,1,7,210.2357,41.506,Town5,env5,1,Benedict,33.5222,face,1
20,1,7,210.2357,41.506,Town5,env5,2,flamingo,4.9829,animal,1
21,1,7,210.2357,41.506,Town5,env5,3,watermelon,2.9991,fruitveg,1
22,1,8,251.7896,33.6483,Town9,env9,1,McCartney,28.983,face,1
23,1,8,251.7896,33.6483,Town9,env9,2,banana,1.3276,fruitveg,1
24,1,8,251.7896,33.6483,Town9,env9,3,wrench,3.3359,tool,1
25,1,9,285.4883,16.3038,Town10,env10,1,Katy,11.2464,face,1
26,1,9,285.4883,16.3038,Town10,env10,2,duck,3.7681,animal,1
27,1,9,285.4883,16.3038,Town10,env10,3,?,1.2875,fruitveg,0
28,1,10,301.8413,14.779,Town8,env8,1,Beyonce,12.1619,face,1
29,1,10,301.8413,14.779,Town8,env8,2,orange,1.159,fruitveg,1
30,1,10,301.8413,14.779,Town8,env8,3,puppy,1.4562,animal,1
31,1,11,316.6684,21.0046,Town2,env2,1,Mark,16.7325,face,1
32,1,11,316.6684,21.0046,Town2,env2,2,cucumber,1.7911,fruitveg,1
33,1,11,316.6684,21.0046,Town2,env2,3,scissors,2.4792,tool,1
34,1,12,337.7215,35.0568,Town4,env4,1,Natalie Portman,30.9909,face,1
35,1,12,337.7215,35.0568,Town4,env4,2,saw,2.36,tool,1
36,1,12,337.7215,35.0568,Town4,env4,3,alligator,1.7036,animal,1
37,2,1,1.0018,13.0469,Town2,env2,1,Mark,9.603,face,1
38,2,1,1.0018,13.0469,Town2,env2,2,cucumber,2.0485,fruitveg,1
39,2,1,1.0018,13.0469,Town2,env2,3,scissors,1.391,tool,1
40,2,2,14.0896,10.1186,Town7,env7,1,Jim,5.7737,face,1
41,2,2,14.0896,10.1186,Town7,env7,2,dril,0.9273,tool,1
42,2,2,14.0896,10.1186,Town7,env7,3,giraffe,3.4155,animal,1
43,2,3,24.2507,20.9548,Town10,env10,1,Katy,13.898,face,1
44,2,3,24.2507,20.9548,Town10,env10,2,grapes,5.6718,fruitveg,1
45,2,3,24.2507,20.9548,Town10,env10,3,duck,1.3832,animal,1
46,2,4,45.2466,12.391,Town11,env11,1,Depp,3.5987,face,1
47,2,4,45.2466,12.391,Town11,env11,2,hammer,5.2801,tool,1
48,2,4,45.2466,12.391,Town11,env11,3,carrot,3.5102,fruitveg,1
49,2,5,57.6796,12.4923,Town8,env8,1,Beyonce,9.2361,face,1
50,2,5,57.6796,12.4923,Town8,env8,2,orange,1.8141,fruitveg,1
51,2,5,57.6796,12.4923,Town8,env8,3,puppy,1.4402,animal,1
52,2,6,70.2141,64.6197,Town3,env3,1,George?,55.5386,animal,0
53,2,6,70.2141,64.6197,Town3,env3,2,lettuce?,3.8002,face,0
54,2,6,70.2141,64.6197,Town3,env3,3,zebra?,5.2791,tool,0
55,2,7,134.8753,20.4549,Town4,env4,1,Natalie,15.4705,face,1
56,2,7,134.8753,20.4549,Town4,env4,2,saw,2.0322,tool,1
57,2,7,134.8753,20.4549,Town4,env4,3,alligator,2.9503,animal,1
58,2,8,155.3726,62.4734,Town1,env1,1,?,61.226,animal,0
59,2,8,155.3726,62.4734,Town1,env1,2,?,0.6793,face,0
60,2,8,155.3726,62.4734,Town1,env1,3,?,0.5663,fruitveg,0
61,2,9,217.8874,21.733,Town12,env12,1,Zooey,16.3811,face,1
62,2,9,217.8874,21.733,Town12,env12,2,apple,3.8078,fruitveg,1
63,2,9,217.8874,21.733,Town12,env12,3,stapler,1.5423,tool,1
64,2,10,239.6629,10.8701,Town5,env5,1,Benedict,5.3811,face,1
65,2,10,239.6629,10.8701,Town5,env5,2,flamingo,3.616,animal,1
66,2,10,239.6629,10.8701,Town5,env5,3,watermelon,1.8712,fruitveg,1
67,2,11,250.574,12.3345,Town6,env6,1,Taylor Swift,7.6547,face,1
68,2,11,250.574,12.3345,Town6,env6,2,measuring tape,4.0304,tool,1
69,2,11,250.574,12.3345,Town6,env6,3,cow,0.6477,animal,1
70,2,12,262.9496,12.0556,Town9,env9,1,Paul McCartney,7.695,face,1
71,2,12,262.9496,12.0556,Town9,env9,2,wrench,1.7434,tool,1
72,2,12,262.9496,12.0556,Town9,env9,3,banana,2.6153,fruitveg,1
73,3,1,1.0012,16.915,Town2,env2,1,Mark Z.,6.5998,face,1
74,3,1,1.0012,16.915,Town2,env2,2,cucumber,6.5268,fruitveg,1
75,3,1,1.0012,16.915,Town2,env2,3,scissors,3.7845,tool,1
76,3,2,18.0196,13.6347,Town12,env12,1,Zooey D.,9.4992,face,1
77,3,2,18.0196,13.6347,Town12,env12,2,stapler,2.2793,tool,1
78,3,2,18.0196,13.6347,Town12,env12,3,apple,1.8544,fruitveg,1
79,3,3,32.4155,4.4704,Town7,env7,1,Jim,2.0543,face,1
80,3,3,32.4155,4.4704,Town7,env7,2,drill,1.4079,tool,1
81,3,3,32.4155,4.4704,Town7,env7,3,giraffe,1.0064,animal,1
82,3,4,37.3909,10.1191,Town9,env9,1,Paul McCartney,5.167,face,1
83,3,4,37.3909,10.1191,Town9,env9,2,wrench,2.5038,tool,1
84,3,4,37.3909,10.1191,Town9,env9,3,banana,2.4466,fruitveg,1
85,3,5,47.998,10.6167,Town3,env3,1,Emma Watson,5.1117,face,1
86,3,5,47.998,10.6167,Town3,env3,2,screwdriver,3.7032,tool,1
87,3,5,47.998,10.6167,Town3,env3,3,bear,1.8,animal,1
88,3,6,58.7081,10.2508,Town1,env1,1,George,5.7934,face,1
89,3,6,58.7081,10.2508,Town1,env1,2,zebra,3.1995,animal,1
90,3,6,58.7081,10.2508,Town1,env1,3,lettuce,1.2562,fruitveg,1
91,3,7,69.6146,10.9356,Town5,env5,1,Benedict,3.5673,face,1
92,3,7,69.6146,10.9356,Town5,env5,2,watermelon,1.6158,fruitveg,1
93,3,7,69.6146,10.9356,Town5,env5,3,flamingo,5.7508,animal,1
94,3,8,80.9262,5.1045,Town8,env8,1,Beyonce,2.4308,face,1
95,3,8,80.9262,5.1045,Town8,env8,2,orange,1.5203,fruitveg,1
96,3,8,80.9262,5.1045,Town8,env8,3,puppy,1.1514,animal,1
97,3,9,86.079,8.8874,Town4,env4,1,Natalie Portman,6.4716,face,1
98,3,9,86.079,8.8874,Town4,env4,2,saw,1.0787,tool,1
99,3,9,86.079,8.8874,Town4,env4,3,alligator,1.3353,animal,1
100,3,10,95.4094,11.8136,Town11,env11,1,J. Depp,7.2358,face,1
101,3,10,95.4094,11.8136,Town11,env11,2,hammer,2.7275,tool,1
102,3,10,95.4094,11.8136,Town11,env11,3,carrot,1.8485,fruitveg,1
103,3,11,108.2707,11.1106,Town10,env10,1,Katy P.,5.1272,face,1
104,3,11,108.2707,11.1106,Town10,env10,2,grapes,4.304,fruitveg,1
105,3,11,108.2707,11.1106,Town10,env10,3,duck,1.6776,animal,1
106,3,12,120.2116,12.418,Town6,env6,1,Taylor Swift,7.0741,face,1
107,3,12,120.2116,12.418,Town6,env6,2,cow,1.9276,animal,1
108,3,12,120.2116,12.418,Town6,env6,3,measuring tape,3.4145,tool,1
109,4,1,1.002,15.2471,Town10,env10,1,Katy P.,5.2681,face,1
110,4,1,1.002,15.2471,Town10,env10,2,grapes,7.6871,fruitveg,1
111,4,1,1.002,15.2471,Town10,env10,3,duck,2.2878,animal,1
112,4,2,16.2949,7.9054,Town4,env4,1,Natalie Portman,5.9923,face,1
113,4,2,16.2949,7.9054,Town4,env4,2,saw,0.7205,tool,1
114,4,2,16.2949,7.9054,Town4,env4,3,alligator,1.1909,animal,1
115,4,3,24.2456,12.7786,Town12,env12,1,Zooey D.,5.7217,face,1
116,4,3,24.2456,12.7786,Town12,env12,2,stapler,6.1524,tool,1
117,4,3,24.2456,12.7786,Town12,env12,3,apple,0.9027,fruitveg,1
118,4,4,37.0695,9.283,Town9,env9,1,Paul McCartney,5.8905,face,1
119,4,4,37.0695,9.283,Town9,env9,2,wrench,2.2561,tool,1
120,4,4,37.0695,9.283,Town9,env9,3,banana,1.1348,fruitveg,1
121,4,5,46.3979,14.5638,Town5,env5,1,Benedict,5.1067,face,1
122,4,5,46.3979,14.5638,Town5,env5,2,watermelon,4.2797,fruitveg,1
123,4,5,46.3979,14.5638,Town5,env5,3,flamingo,5.1754,animal,1
124,4,6,61.0069,12.3214,Town6,env6,1,Taylor Swift,8.3128,face,1
125,4,6,61.0069,12.3214,Town6,env6,2,cow,1.0957,animal,1
126,4,6,61.0069,12.3214,Town6,env6,3,measuring tape,2.9113,tool,1
127,4,7,73.3747,12.1452,Town1,env1,1,George,6.9056,face,1
128,4,7,73.3747,12.1452,Town1,env1,2,zebra,3.7989,animal,1
129,4,7,73.3747,12.1452,Town1,env1,3,lettuce,1.4389,fruitveg,1
130,4,8,85.5664,8.3389,Town8,env8,1,Beyonce,4.5939,face,1
131,4,8,85.5664,8.3389,Town8,env8,2,orange,2.0715,fruitveg,1
132,4,8,85.5664,8.3389,Town8,env8,3,puppy,1.6716,animal,1
133,4,9,93.9504,5.3305,Town7,env7,1,Jim,2.8572,face,1
134,4,9,93.9504,5.3305,Town7,env7,2,drill,0.8635,tool,1
135,4,9,93.9504,5.3305,Town7,env7,3,giraffe,1.6081,animal,1
136,4,10,99.3262,13.8832,Town11,env11,1,J. Depp,5.8495,face,1
137,4,10,99.3262,13.8832,Town11,env11,2,hammer,6.6874,tool,1
138,4,10,99.3262,13.8832,Town11,env11,3,carrot,1.3445,fruitveg,1
