index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0015,111.6886,Town9,env9,1,sherlock,85.0791,fruitveg,0
2,1,1,1.0015,111.6886,Town9,env9,2,oranges,17.5449,face,0
3,1,1,1.0015,111.6886,Town9,env9,3,?,9.0607,tool,0
4,1,2,112.7373,13.3649,Town12,env12,1,?,12.0126,face,0
5,1,2,112.7373,13.3649,Town12,env12,2,?,0.6957,fruitveg,0
6,1,2,112.7373,13.3649,Town12,env12,3,?,0.6548,tool,0
7,1,3,126.1484,17.2394,Town3,env3,1,?,15.9494,animal,0
8,1,3,126.1484,17.2394,Town3,env3,2,?,0.6646,face,0
9,1,3,126.1484,17.2394,Town3,env3,3,?,0.6235,tool,0
10,1,4,143.4343,34.0131,Town8,env8,1,puppy,6.8785,animal,1
11,1,4,143.4343,34.0131,Town8,env8,2,hammer,16.7264,face,0
12,1,4,143.4343,34.0131,Town8,env8,3,depp,10.4064,fruitveg,0
13,1,5,177.4946,46.1282,Town2,env2,1,?,45.0643,face,0
14,1,5,177.4946,46.1282,Town2,env2,2,?,0.5434,tool,0
15,1,5,177.4946,46.1282,Town2,env2,3,?,0.5186,fruitveg,0
16,1,6,223.6691,72.1988,Town5,env5,1,watermelon,37.4616,fruitveg,1
17,1,6,223.6691,72.1988,Town5,env5,2,emma,32.6959,face,0
18,1,6,223.6691,72.1988,Town5,env5,3,screwdriver,2.0396,animal,0
19,1,7,295.9161,42.5938,Town11,env11,1,hammer,19.4998,tool,1
20,1,7,295.9161,42.5938,Town11,env11,2,depp,2.6465,face,1
21,1,7,295.9161,42.5938,Town11,env11,3,carrot,20.4456,fruitveg,1
22,1,8,338.5575,20.3081,Town7,env7,1,sheldon,11.4203,face,1
23,1,8,338.5575,20.3081,Town7,env7,2,drill,5.1105,tool,1
24,1,8,338.5575,20.3081,Town7,env7,3,giraffe,3.7754,animal,1
25,1,9,358.9134,15.1678,Town4,env4,1,?,14.136,face,0
26,1,9,358.9134,15.1678,Town4,env4,2,?,0.4797,animal,0
27,1,9,358.9134,15.1678,Town4,env4,3,?,0.5503,tool,0
28,1,10,374.1277,6.3259,Town6,env6,1,?,5.3569,tool,0
29,1,10,374.1277,6.3259,Town6,env6,2,?,0.4797,animal,0
30,1,10,374.1277,6.3259,Town6,env6,3,?,0.4874,face,0
31,1,11,380.5,38.642,Town10,env10,1,blueberry,19.7989,fruitveg,1
32,1,11,380.5,38.642,Town10,env10,2,katy,8.8722,face,1
33,1,11,380.5,38.642,Town10,env10,3,?,9.9691,animal,0
34,1,12,419.1889,16.5725,Town1,env1,1,?,15.6281,animal,0
35,1,12,419.1889,16.5725,Town1,env1,2,?,0.4809,face,0
36,1,12,419.1889,16.5725,Town1,env1,3,?,0.4618,fruitveg,0
37,2,1,1.0017,26.0109,Town7,env7,1,sheldon,13.4079,face,1
38,2,1,1.0017,26.0109,Town7,env7,2,giraffe,1.6546,animal,1
39,2,1,1.0017,26.0109,Town7,env7,3,drill,10.9444,tool,1
40,2,2,27.0625,42.9778,Town5,env5,1,?,41.7938,face,0
41,2,2,27.0625,42.9778,Town5,env5,2,?,0.6076,animal,0
42,2,2,27.0625,42.9778,Town5,env5,3,?,0.5745,fruitveg,0
43,2,3,70.0894,18.2553,Town1,env1,1,?,17.1506,animal,0
44,2,3,70.0894,18.2553,Town1,env1,2,?,0.5181,face,0
45,2,3,70.0894,18.2553,Town1,env1,3,?,0.5848,fruitveg,0
46,2,4,88.3937,16.3424,Town12,env12,1,zoey,12.4367,face,1
47,2,4,88.3937,16.3424,Town12,env12,2,apple,0.9278,fruitveg,1
48,2,4,88.3937,16.3424,Town12,env12,3,stapler,2.9763,tool,1
49,2,5,104.786,32.5086,Town11,env11,1,hammer,16.5179,tool,1
50,2,5,104.786,32.5086,Town11,env11,2,depp,9.341,face,1
51,2,5,104.786,32.5086,Town11,env11,3,carrots,6.648,fruitveg,1
52,2,6,137.3441,58.783,Town9,env9,1,beatles,23.4538,face,1
53,2,6,137.3441,58.783,Town9,env9,2,banana,3.5195,fruitveg,1
54,2,6,137.3441,58.783,Town9,env9,3,scissors,31.8077,tool,0
55,2,7,196.1778,19.6228,Town10,env10,1,katy,8.4385,face,1
56,2,7,196.1778,19.6228,Town10,env10,2,duck,5.6095,animal,1
57,2,7,196.1778,19.6228,Town10,env10,3,blueberry,5.5731,fruitveg,1
58,2,8,215.8509,41.9161,Town2,env2,1,zuckerberg,21.9871,face,1
59,2,8,215.8509,41.9161,Town2,env2,2,cucumber,3.3911,fruitveg,1
60,2,8,215.8509,41.9161,Town2,env2,3,scissors,16.5362,tool,1
61,2,9,257.8164,33.5181,Town6,env6,1,swift,26.9885,face,1
62,2,9,257.8164,33.5181,Town6,env6,2,cow,0.9442,animal,1
63,2,9,257.8164,33.5181,Town6,env6,3,tape,5.5833,tool,1
64,2,10,291.3852,41.7758,Town3,env3,1,sherlock,39.5909,face,0
65,2,10,291.3852,41.7758,Town3,env3,2,?,1.5993,animal,0
66,2,10,291.3852,41.7758,Town3,env3,3,?,0.5837,tool,0
67,2,11,333.2105,12.8245,Town4,env4,1,?,11.7919,tool,0
68,2,11,333.2105,12.8245,Town4,env4,2,?,0.5112,animal,0
69,2,11,333.2105,12.8245,Town4,env4,3,?,0.5195,face,0
70,2,12,346.0841,60.9533,Town8,env8,1,beyonce,5.1812,face,1
71,2,12,346.0841,60.9533,Town8,env8,2,oranges,8.5603,fruitveg,1
72,2,12,346.0841,60.9533,Town8,env8,3,?,47.21,animal,0
73,3,1,1.0026,16.178,Town12,env12,1,zoey,13.4878,face,1
74,3,1,1.0026,16.178,Town12,env12,2,apple,1.7511,fruitveg,1
75,3,1,1.0026,16.178,Town12,env12,3,stapler,0.9353,tool,1
76,3,2,17.222,21.5334,Town6,env6,1,taytay,10.8896,face,1
77,3,2,17.222,21.5334,Town6,env6,2,tape,10.034,tool,1
78,3,2,17.222,21.5334,Town6,env6,3,cow,0.6078,animal,1
79,3,3,38.7968,13.3444,Town10,env10,1,katy,5.5103,face,1
80,3,3,38.7968,13.3444,Town10,env10,2,blueberry,2.6861,fruitveg,1
81,3,3,38.7968,13.3444,Town10,env10,3,gecko,5.1461,animal,0
82,3,4,52.1825,11.5517,Town5,env5,1,sherlock,6.2381,face,1
83,3,4,52.1825,11.5517,Town5,env5,2,watermelon,3.903,fruitveg,1
84,3,4,52.1825,11.5517,Town5,env5,3,flamingo,1.4088,animal,1
85,3,5,63.7752,47.0844,Town4,env4,1,alligator,35.7151,animal,1
86,3,5,63.7752,47.0844,Town4,env4,2,portman,10.0959,face,1
87,3,5,63.7752,47.0844,Town4,env4,3,saw,1.2716,tool,1
88,3,6,110.9026,12.1406,Town7,env7,1,sheldon,5.0455,face,1
89,3,6,110.9026,12.1406,Town7,env7,2,giraffe,5.9018,animal,1
90,3,6,110.9026,12.1406,Town7,env7,3,drill,1.1915,tool,1
91,3,7,123.0853,14.4221,Town2,env2,1,facebook,5.4468,face,1
92,3,7,123.0853,14.4221,Town2,env2,2,cucumber,4.1821,fruitveg,1
93,3,7,123.0853,14.4221,Town2,env2,3,scissors,4.7914,tool,1
94,3,8,137.5485,9.8642,Town11,env11,1,carrot,6.375,fruitveg,1
95,3,8,137.5485,9.8642,Town11,env11,2,hammer,2.3762,tool,1
96,3,8,137.5485,9.8642,Town11,env11,3,depp,1.1113,face,1
97,3,9,147.4537,7.6298,Town1,env1,1,clooney,5.2375,face,1
98,3,9,147.4537,7.6298,Town1,env1,2,lettuce,1.4637,fruitveg,1
99,3,9,147.4537,7.6298,Town1,env1,3,zebra,0.9269,animal,1
100,3,10,155.1255,21.5492,Town3,env3,1,hermione,12.41,face,1
101,3,10,155.1255,21.5492,Town3,env3,2,bear,1.4861,animal,1
102,3,10,155.1255,21.5492,Town3,env3,3,screwdriver,7.6513,tool,1
103,3,11,176.7177,6.4938,Town8,env8,1,puppy,3.6136,animal,1
104,3,11,176.7177,6.4938,Town8,env8,2,orange,1.8625,fruitveg,1
105,3,11,176.7177,6.4938,Town8,env8,3,beyonce,1.0159,face,1
106,3,12,183.2531,21.9067,Town9,env9,1,beatles,11.5156,face,1
